"Painter ID",Code,"Total Point before this ","Membership Level","Subgroup ID","Subgroup Name",Quantity,Point,"Offer Point","Item Point","Point Of","Item Point Should Membership Wise","Original Point Should Be","Amount Difference","Pay Status",Date,2021,2022,2023
4004,scan,0,Member,,,scan,23,scan,scan,Member,scan,23,0,"Payment Ok","2022-06-21 23:43:47",0,0,0
4004,DPU-1115-632/2022,23,Member,1,"SMOOTH EXTERIOR",54,162,0,3,Member,3,162,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,3,"ACLOSE SEALER",54,162,0,3,Member,3,162,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,19,"LUCKY SEVEN SYN. ENAMEL",12,36,0,3,Member,3,36,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,21,"PLASTELITE PLASTIC EMULSION",36,108,0,3,Member,3,108,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,24,"QUICK DRYING ENAMEL",2,4,0,2,Member,2,4,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,26,"REBELITE SPD",18,36,0,2,Member,2,36,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,28,"RUPALI ALUMINIUM PAINT",8,24,0,3,Member,3,24,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,43,"WALL PUTTY",50,100,0,2,Member,2,100,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,44,"MASTER COAT EXTERIOR WALL SEALER",20,40,0,2,Member,2,40,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-632/2022,23,Member,45,"WALLELITE WATER SEALER-INTERIOR",4,8,0,2,Member,2,8,0,"Payment Ok","2022-06-22 19:33:22",0,23,0
4004,DPU-1115-752/2022,703,Member,1,"SMOOTH EXTERIOR",50,150,0,3,Member,3,150,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,3,"ACLOSE SEALER",100,300,0,3,Member,3,300,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,21,"PLASTELITE PLASTIC EMULSION",100,300,0,3,Member,3,300,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,26,"REBELITE SPD",100,200,0,2,Member,2,200,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,29,"SILK DE LUXE",30,210,0,7,Member,7,210,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,40,"VICTORY U ACRO PRIMER",18,54,0,3,Member,3,54,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,43,"WALL PUTTY",300,600,0,2,Member,2,600,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,44,"MASTER COAT EXTERIOR WALL SEALER",100,200,0,2,Member,2,200,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,45,"WALLELITE WATER SEALER-INTERIOR",20,40,0,2,Member,2,40,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,153,"SUPER STRENGTH",50,600,0,12,Member,12,600,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-752/2022,703,Member,333,"ACTIVE INTERIOR SEALER",100,200,0,2,Member,2,200,0,"Payment Ok","2022-07-26 16:10:00",0,703,0
4004,DPU-1115-753/2022,3557,Silver,1,"SMOOTH EXTERIOR",8,28,0,3.5,Silver,3.5,28,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,DPU-1115-753/2022,3557,Silver,3,"ACLOSE SEALER",28,98,0,3.5,Silver,3.5,98,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,DPU-1115-753/2022,3557,Silver,19,"LUCKY SEVEN SYN. ENAMEL",30,105,0,3.5,Silver,3.5,105,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,DPU-1115-753/2022,3557,Silver,26,"REBELITE SPD",28,56,0,2,Member,2,56,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,DPU-1115-753/2022,3557,Silver,40,"VICTORY U ACRO PRIMER",15,52.5,0,3.5,Silver,3.5,52.5,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,DPU-1115-753/2022,3557,Silver,43,"WALL PUTTY",100,200,0,2,Member,2,200,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,DPU-1115-753/2022,3557,Silver,44,"MASTER COAT EXTERIOR WALL SEALER",50,100,0,2,Member,2,100,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,DPU-1115-753/2022,3557,Silver,239,"THINNER T-1 GENERAL PURPOSE THINNER",50,0,0,0,"Wrong Point",0,0,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,DPU-1115-753/2022,3557,Silver,333,"ACTIVE INTERIOR SEALER",50,100,0,2,Member,2,100,0,"Payment Ok","2022-07-26 16:14:21",0,3557,0
4004,scan,4296.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-26 16:16:22",0,4296.5,0
4004,scan,4319.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-26 18:36:58",0,4319.5,0
4004,scan,4342.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-26 18:40:15",0,4342.5,0
4004,scan,4477.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-26 23:20:12",0,4477.5,0
4004,scan,4612.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-26 23:22:27",0,4612.5,0
4004,scan,4635.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-26 23:22:55",0,4635.5,0
4004,scan,4735.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-26 23:23:15",0,4735.5,0
4004,scan,4835.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-26 23:23:28",0,4835.5,0
4004,scan,4970.5,Silver,,,scan,65,scan,scan,Silver,scan,65,0,"Payment Ok","2022-07-26 23:23:43",0,4970.5,0
4004,scan,5035.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-26 23:23:56",0,5035.5,0
4004,scan,5170.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-26 23:24:09",0,5170.5,0
4004,scan,5280.5,Silver,,,scan,65,scan,scan,Silver,scan,65,0,"Payment Ok","2022-07-26 23:24:22",0,5280.5,0
4004,scan,5345.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-26 23:24:35",0,5345.5,0
4004,scan,5480.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-26 23:24:47",0,5480.5,0
4004,scan,5503.5,Silver,,,scan,65,scan,scan,Silver,scan,65,0,"Payment Ok","2022-07-26 23:25:06",0,5503.5,0
4004,scan,5568.5,Silver,,,scan,65,scan,scan,Silver,scan,65,0,"Payment Ok","2022-07-27 11:21:59",0,5568.5,0
4004,scan,5633.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 11:22:15",0,5633.5,0
4004,scan,5656.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 11:22:32",0,5656.5,0
4004,scan,5766.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 11:22:51",0,5766.5,0
4004,scan,5789.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 11:23:09",0,5789.5,0
4004,scan,5812.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 11:23:35",0,5812.5,0
4004,scan,5922.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 16:36:11",0,5922.5,0
4004,scan,6032.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 16:36:23",0,6032.5,0
4004,scan,6142.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 16:36:38",0,6142.5,0
4004,scan,6252.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:30:12",0,6252.5,0
4004,scan,6362.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:30:30",0,6362.5,0
4004,scan,6462.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:30:45",0,6462.5,0
4004,scan,6597.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:31:03",0,6597.5,0
4004,scan,6697.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:31:15",0,6697.5,0
4004,scan,6807.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:31:38",0,6807.5,0
4004,scan,6907.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:31:55",0,6907.5,0
4004,scan,7017.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:32:13",0,7017.5,0
4004,scan,7152.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:32:26",0,7152.5,0
4004,scan,7175.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:32:38",0,7175.5,0
4004,scan,7310.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:32:52",0,7310.5,0
4004,scan,7410.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:33:11",0,7410.5,0
4004,scan,7510.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:33:22",0,7510.5,0
4004,scan,7533.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:33:57",0,7533.5,0
4004,scan,7643.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:34:08",0,7643.5,0
4004,scan,7778.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:34:18",0,7778.5,0
4004,scan,7913.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:34:29",0,7913.5,0
4004,scan,8023.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:35:18",0,8023.5,0
4004,scan,8123.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:35:31",0,8123.5,0
4004,scan,8146.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:35:43",0,8146.5,0
4004,scan,8169.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:35:56",0,8169.5,0
4004,scan,8192.5,Silver,,,scan,65,scan,scan,Silver,scan,65,0,"Payment Ok","2022-07-27 21:36:09",0,8192.5,0
4004,scan,8257.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:36:22",0,8257.5,0
4004,scan,8280.5,Silver,,,scan,65,scan,scan,Silver,scan,65,0,"Payment Ok","2022-07-27 21:36:37",0,8280.5,0
4004,scan,8345.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:36:50",0,8345.5,0
4004,scan,8368.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:37:02",0,8368.5,0
4004,scan,8391.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:37:19",0,8391.5,0
4004,scan,8501.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:37:57",0,8501.5,0
4004,scan,8524.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:38:17",0,8524.5,0
4004,scan,8659.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:38:41",0,8659.5,0
4004,scan,8682.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:38:54",0,8682.5,0
4004,scan,8792.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:39:04",0,8792.5,0
4004,scan,8815.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:39:17",0,8815.5,0
4004,scan,8950.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:39:27",0,8950.5,0
4004,scan,9085.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:39:37",0,9085.5,0
4004,scan,9185.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:39:50",0,9185.5,0
4004,scan,9295.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:40:06",0,9295.5,0
4004,scan,9405.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:40:18",0,9405.5,0
4004,scan,9540.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:40:32",0,9540.5,0
4004,scan,9675.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:40:43",0,9675.5,0
4004,scan,9810.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:41:00",0,9810.5,0
4004,scan,9920.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:41:18",0,9920.5,0
4004,scan,9943.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:41:31",0,9943.5,0
4004,scan,10078.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:41:43",0,10078.5,0
4004,scan,10101.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:42:04",0,10101.5,0
4004,scan,10124.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:44:21",0,10124.5,0
4004,scan,10234.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:44:32",0,10234.5,0
4004,scan,10334.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:45:09",0,10334.5,0
4004,scan,10434.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:45:21",0,10434.5,0
4004,scan,10544.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-07-27 21:45:34",0,10544.5,0
4004,scan,10679.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:46:38",0,10679.5,0
4004,scan,10779.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:46:47",0,10779.5,0
4004,scan,10802.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:46:59",0,10802.5,0
4004,scan,10825.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:47:17",0,10825.5,0
4004,scan,10848.5,Silver,,,scan,12,scan,scan,Silver,scan,12,0,"Payment Ok","2022-07-27 21:47:31",0,10848.5,0
4004,scan,10860.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:47:49",0,10860.5,0
4004,scan,10970.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:48:02",0,10970.5,0
4004,scan,11070.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-27 21:48:17",0,11070.5,0
4004,scan,11093.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:50:07",0,11093.5,0
4004,scan,11193.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-07-27 21:53:49",0,11193.5,0
4004,scan,11303.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-07-27 21:54:01",0,11303.5,0
4004,scan,11403.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-07-31 13:58:54",0,11403.5,0
4004,scan,11426.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-08-01 22:22:40",0,11426.5,0
4004,scan,11536.5,Silver,,,scan,12,scan,scan,Silver,scan,12,0,"Payment Ok","2022-08-01 22:22:58",0,11536.5,0
4004,scan,11548.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-08-01 22:23:16",0,11548.5,0
4004,scan,11658.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-08-04 10:01:20",0,11658.5,0
4004,scan,11793.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-08-04 10:01:38",0,11793.5,0
4004,scan,11903.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-08-04 10:02:01",0,11903.5,0
4004,scan,12013.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-08-04 10:02:19",0,12013.5,0
4004,scan,12123.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-08-04 10:02:32",0,12123.5,0
4004,scan,12258.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-08-04 10:02:50",0,12258.5,0
4004,scan,12281.5,Silver,,,scan,100,scan,scan,Silver,scan,100,0,"Payment Ok","2022-08-04 10:03:07",0,12281.5,0
4004,scan,12381.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-08-04 10:03:28",0,12381.5,0
4004,scan,12491.5,Silver,,,scan,23,scan,scan,Silver,scan,23,0,"Payment Ok","2022-08-04 10:03:37",0,12491.5,0
4004,scan,12514.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-08-04 10:03:48",0,12514.5,0
4004,scan,12624.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-08-04 10:04:01",0,12624.5,0
4004,scan,12759.5,Silver,,,scan,135,scan,scan,Silver,scan,135,0,"Payment Ok","2022-08-04 10:04:22",0,12759.5,0
4004,scan,12894.5,Silver,,,scan,110,scan,scan,Silver,scan,110,0,"Payment Ok","2022-08-04 10:04:37",0,12894.5,0
4004,scan,13004.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-04 10:05:41",0,13004.5,0
4004,scan,13114.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-04 10:05:51",0,13114.5,0
4004,scan,13224.5,Gold,,,scan,100,scan,scan,Gold,scan,100,0,"Payment Ok","2022-08-04 10:06:00",0,13224.5,0
4004,scan,13324.5,Gold,,,scan,100,scan,scan,Gold,scan,100,0,"Payment Ok","2022-08-04 10:06:09",0,13324.5,0
4004,scan,13424.5,Gold,,,scan,100,scan,scan,Gold,scan,100,0,"Payment Ok","2022-08-04 10:06:26",0,13424.5,0
4004,scan,13524.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-04 10:06:39",0,13524.5,0
4004,scan,13547.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-04 10:06:55",0,13547.5,0
4004,scan,13570.5,Gold,,,scan,100,scan,scan,Gold,scan,100,0,"Payment Ok","2022-08-04 10:07:12",0,13570.5,0
4004,scan,13670.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-04 10:07:28",0,13670.5,0
4004,scan,13693.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-04 11:45:53",0,13693.5,0
4004,scan,13803.5,Gold,,,scan,135,scan,scan,Gold,scan,135,0,"Payment Ok","2022-08-04 21:10:51",0,13803.5,0
4004,scan,13938.5,Gold,,,scan,135,scan,scan,Gold,scan,135,0,"Payment Ok","2022-08-04 21:11:05",0,13938.5,0
4004,scan,14073.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-05 19:13:50",0,14073.5,0
4004,scan,14096.5,Gold,,,scan,100,scan,scan,Gold,scan,100,0,"Payment Ok","2022-08-05 19:14:08",0,14096.5,0
4004,scan,14196.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-05 19:14:33",0,14196.5,0
4004,scan,14219.5,Gold,,,scan,135,scan,scan,Gold,scan,135,0,"Payment Ok","2022-08-05 23:27:38",0,14219.5,0
4004,scan,14354.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-05 23:27:52",0,14354.5,0
4004,scan,14377.5,Gold,,,scan,135,scan,scan,Gold,scan,135,0,"Payment Ok","2022-08-06 21:07:38",0,14377.5,0
4004,scan,14512.5,Gold,,,scan,135,scan,scan,Gold,scan,135,0,"Payment Ok","2022-08-06 21:07:52",0,14512.5,0
4004,scan,14647.5,Gold,,,scan,12,scan,scan,Gold,scan,12,0,"Payment Ok","2022-08-08 14:08:31",0,14647.5,0
4004,scan,14659.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-11 19:30:46",0,14659.5,0
4004,scan,14682.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-11 19:31:05",0,14682.5,0
4004,scan,14705.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-11 19:31:20",0,14705.5,0
4004,scan,14815.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-12 15:06:01",0,14815.5,0
4004,scan,14925.5,Gold,,,scan,100,scan,scan,Gold,scan,100,0,"Payment Ok","2022-08-12 15:06:20",0,14925.5,0
4004,scan,15025.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-12 15:06:41",0,15025.5,0
4004,scan,15048.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-12 15:07:03",0,15048.5,0
4004,scan,15071.5,Gold,,,scan,12,scan,scan,Gold,scan,12,0,"Payment Ok","2022-08-12 22:48:16",0,15071.5,0
4004,scan,15083.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-12 22:48:30",0,15083.5,0
4004,scan,15193.5,Gold,,,scan,65,scan,scan,Gold,scan,65,0,"Payment Ok","2022-08-12 22:48:51",0,15193.5,0
4004,scan,15258.5,Gold,,,scan,135,scan,scan,Gold,scan,135,0,"Payment Ok","2022-08-14 22:27:34",0,15258.5,0
4004,scan,15393.5,Gold,,,scan,12,scan,scan,Gold,scan,12,0,"Payment Ok","2022-08-15 19:42:16",0,15393.5,0
4004,scan,15405.5,Gold,,,scan,65,scan,scan,Gold,scan,65,0,"Payment Ok","2022-08-15 19:42:29",0,15405.5,0
4004,scan,15470.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-17 22:27:11",0,15470.5,0
4004,scan,15580.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-17 22:27:26",0,15580.5,0
4004,scan,15690.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-18 12:32:18",0,15690.5,0
4004,scan,15800.5,Gold,,,scan,135,scan,scan,Gold,scan,135,0,"Payment Ok","2022-08-18 12:32:37",0,15800.5,0
4004,scan,15935.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-18 18:34:59",0,15935.5,0
4004,scan,16045.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-18 18:35:12",0,16045.5,0
4004,scan,16155.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-18 18:35:22",0,16155.5,0
4004,scan,16178.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-19 22:01:23",0,16178.5,0
4004,scan,16201.5,Gold,,,scan,23,scan,scan,Gold,scan,23,0,"Payment Ok","2022-08-19 22:01:37",0,16201.5,0
4004,scan,16224.5,Gold,,,scan,100,scan,scan,Gold,scan,100,0,"Payment Ok","2022-08-19 22:01:59",0,16224.5,0
4004,scan,16324.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-19 22:02:27",0,16324.5,0
4004,scan,16434.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-19 22:02:38",0,16434.5,0
4004,scan,16544.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-19 22:03:03",0,16544.5,0
4004,scan,16654.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-19 22:03:17",0,16654.5,0
4004,scan,16764.5,Gold,,,scan,110,scan,scan,Gold,scan,110,0,"Payment Ok","2022-08-19 22:03:26",0,16764.5,0
4004,DPU-1115-854/2022,16874.5,Gold,1,"SMOOTH EXTERIOR",200,800,0,4,Gold,4,800,0,"Payment Ok","2022-08-21 11:54:09",0,16874.5,0
4004,DPU-1115-855/2022,17674.5,Gold,1,"SMOOTH EXTERIOR",100,400,0,4,Gold,4,400,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
4004,DPU-1115-855/2022,17674.5,Gold,6,"AXE BRAND COPAL VARNISH",20,50,0,2.5,Gold,2.5,50,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
4004,DPU-1115-855/2022,17674.5,Gold,19,"LUCKY SEVEN SYN. ENAMEL",50,200,0,4,Gold,4,200,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
4004,DPU-1115-855/2022,17674.5,Gold,20,"MULTI-PURPOSE PUTTY WHITE",100,250,0,2.5,Gold,2.5,250,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
4004,DPU-1115-855/2022,17674.5,Gold,21,"PLASTELITE PLASTIC EMULSION",50,200,0,4,Gold,4,200,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
4004,DPU-1115-855/2022,17674.5,Gold,24,"QUICK DRYING ENAMEL",30,75,0,2.5,Gold,2.5,75,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
4004,DPU-1115-855/2022,17674.5,Gold,26,"REBELITE SPD",50,125,0,2.5,Gold,2.5,125,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
4004,DPU-1115-855/2022,17674.5,Gold,35,"SYNTHETIC UNDERCOAT",20,50,0,2.5,Gold,2.5,50,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
4004,DPU-1115-855/2022,17674.5,Gold,43,"WALL PUTTY",50,125,0,2.5,Gold,2.5,125,0,"Payment Ok","2022-08-21 15:28:53",0,17674.5,0
